,filename,ID,Result,AA_Rationale,AA_Factor,AD_Rationale,AD_Factor,RA_Rationale,RA_Factor,RD_Rationale,RD_Factor
73,"201708/臺灣臺北地方法院民事/TPDV,106,婚,148,20170825,1.json",05_11_e456fe,a,親權能力、親職時間、照護環境及教育規劃均穩定，具有高度監護意願，監護動機正向為未成年子女出生至今之主要照顧者，且丙○○目前無受不當照顧情形，與原告互動自然、依附關係正向,"主要照顧,親子感情,意願能力,父母生活",,,為推拿師，收入不低且無惡性負債，長期支付丙○○扶養費，具備扶養子女之經濟能力雖非丙○○之主要照顧者，以致照顧經驗不熟練，但被告會觀察丙○○情緒起伏、身體狀況和言行表現，言談中亦可具體描述，評估被告對丙○○尚稱有心，親職能力不差。被告因原告回娘家待產而不曾與丙○○同住，但仍透過原告與丙○○見面互動，雖然僅能在原告家中陪伴丙○○，仍保持固定接觸往來，對維繫親情態度主動，與丙○○間親子關係發展並未停滯。,"主要照顧,親子感情,意願能力,父母經濟",被告在原告離家後持續進行騷擾行為，並已獲核發通常保護令關於兩造子女命名問題，被告想像力實過於豐富，難認原告有何惡意命名之狀況，另由被告所提出照片可知，被告係將原告哥哥抱著丙○○看電腦之尋常動作，扭曲解讀為「放在雙腿間生殖器官上方十餘分鐘」，足見被告性觀念及思考與常人明顯有異,"親子感情,父母生活,父母品行"
74,"201712/臺灣新北地方法院民事/PCDV,106,婚,158,20171219,1.json",37_17_bf70cf,a,聲請人父母親為名未成年子女過往之主要照顧者，且聲請人父母親與聲請人同住能協助照料2名未成年子女生活起居，故評估聲請人親權能力優於相對人。「主要照顧者原則」，即幼童與主要照顧者間有深厚之情感依附關係，宜由主要照顧者繼續照顧幼童「最小變動原則」，即應予幼童習慣且穩定之照顧環境。是兩造未成年子女丙○○自出生迄今既均居住於聲請人父母家中，由聲請人父母擔任主要照顧者，已與聲請人及其家人產生深厚之情感依附關係,"主要照顧,親子感情,支持系統",聲請人雖未能具體說明對2名未成年子女之教育規劃,意願能力,相對人對於2名未成年子女皆有具體之期待，但未來發展仍會尊重及陪伴2名未成年子女朝向其能力及興趣決定；評估兩造具備適當教育能力然自_SpecificDate_因法院判決，故2名未成年子女改與相對人同住,"親子感情,意願能力",兩造目前之住所皆空間足夠、環境整潔，惟相對人住所位於工業區，社區生活機能較為不便,父母生活
75,"201710/臺灣桃園地方法院民事/TYDV,106,家親聲,528,20171012,1.json",41_31_b0b4f3,a,2名子女表示過往都是聲請人在照顧2名子女到府訪視聲請人，聲請人身心狀況尚稱穩定，對於過往的婚姻感到委屈，提及目前單獨照顧2名子女的狀況表示與過往兩造同住之情形並無不同。所有的生活支出及未成年子女的費用都由其自行負責。彼此依附情感深；又兩造所提之未來照顧計畫中，聲請人表示欲將未成年子女交由聲請人母親代為照顧，平日下班後則由聲請人親自照顧聲請人目前與其母同住，房屋為其母名下，聲請人父母離異，但聲請人父亦居住在附近，平時會給予聲請人協助，聲請人目前每週五讓未成年子女前往聲請人父之佛堂參加讀經班，未來週二若有開課，亦會讓未成年子女前往。聲請人自未成年子女2人出生以來即擔任主要照顧者，之後更與未成年子女一同前往台中居住，於台中居住期間尚無發生適應不良之況，顯見未成年子女於相對人照顧下受照顧情形良好,"親子感情,父母生活,支持系統,父母健康,主要照顧",聲請人平日日間需上班，而有將未成年子女交由親屬照顧之情聲請人之經濟能力雖不如相對人,父母經濟,相對人主張爭取未成年子女潘星瑋之監護權，主要因性別取向照顧較為適當，但若聲請人無工作能力，兩名未成年子女均有意願取得單獨監護權。對於家庭結構狀態改變，相對人主張期待兩名未成年子女快樂生活最為重要，希望子女均能淡忘不愉快的回憶。另外對於會面規劃則保持開放彈性之態度。過往相對人主要在外工作為支撐家中經濟主要來源過去均由相對人負擔全家經濟開銷將由相對人自行提供照護子女之教育與就醫需求，過去與未來均會提供課後輔導課程。相對人表示將能提供適當的親職能力供未成年子女之生活撫育。會面探視方案評估與建議希望未來能以電話事前預約通知時間，主要安排假日時間進行會面，方式與地點均為彈性不設限。,"親子感情,意願能力,友善父母,父母經濟",相對人對於未成年子女之未來撫育狀態，未有不適任之情況對於相對人較為反感，其2人對於未來還需要與相對人會面交往感到排斥及抗拒。相對人的情緒不佳相對人目前仍居住在兩造過往共同生活之租賃地點，租金每月_AmountOfMoney_，屋內共有3間房間，其表示目前單獨居住在此，屋內堆置相對人網拍必要之物品，物品擺設略微凌亂。相對人之照顧計畫中平日日間與晚間照顧者固然均由其照顧，但若其與他人外出遊玩時，則未成年人照顧方面，因相對人未與親人同住，且親人遠在台東，銜接計畫較缺完善,"親子感情,父母生活,支持系統"
76,"201508/臺灣高雄少年及家事法院民事/KSYV,104,家聲抗,1,20150831,1.json",39_00_49b478,b,未成年子女於_AgesYear_多前多由抗告人母親照顧聲請人規劃幼稚園階段先讓未成年子女在○○快樂成長，升至國小時再將未成年子女接回六龜同住，屆時祖母亦會隨同搬回，共同協助照顧未成年子女等情,"主要照顧,意願能力,支持系統",詢問未成年子女是否願意回去六龜與相對人住、或至臺南與抗告人住，其均表示不願意抗告人於未成年子女_AgesYear_前即離家未歸，其後與未成年子女即無互動交集，親子關係較為生疏抗告人於兩造婚姻關係尚存續中之_SpecificDate_即已離家抗告人到庭自承：離家後未曾打電話關心未成年子女，亦未回去探視，並直至本件於原審繫屬時，方與未成年子女取得聯繫,"子女意願,親子感情,父母生活",_AgesYear_後則與相對人母親於○○共同生活至今惟大約1至2週即會回○○探視，或帶其返回六龜家中、共同出遊等，未成年子女之祖母亦不時會帶其回相對人處團聚，故未成年子女與相對人仍能保持良好之依附關係與未成年子女導師晤談，其表示未成年子女在校之生活狀況與人際關係皆良好，很能融入校園之生活，未成年子女之祖母對其甚為關心未成年子女目前之健康狀況、生活及學習情形與受照顧情況均良好，且學校老師及鄰居均能及時在生活中給予關心及協助，成為其良好之支持系統相對人又已規劃未成年子女升至國小時，接回六龜同住，屆時祖母亦會隨同搬回，共同協助照顧未成年子女,"子女年齡,親子感情,意願能力,支持系統",相對人雖未與未成年子女同住,父母生活
77,"201610/臺灣嘉義地方法院民事/CYDV,105,家親聲,201,20161019,1.json",26_10_6e1aaa,c,同意維持共同監護之現況,主要照顧,,,同意維持共同監護之現況,主要照顧,,
79,"201701/臺灣新竹地方法院民事/SCDV,105,家親聲抗,16,20170119,1.json",19_17_9bb6b9,b,受監理人與父母之情感關係均佳受監理人父母雙方對於照顧受監理人均有相當高的意願○雙方都有照顧意願但與受監理人母依附較深：過往受監理人母雖為主要照顧者,"主要照顧,親子感情,意願能力",但個人之照顧能力均不足，但歷經分住兩地已經兩年多，其在探視結束時，並不會捨不得與受監理人母分開，而是接受的態度。,"親子感情,意願能力",受監理人與父母之情感關係均佳受監理人父母雙方對於照顧受監理人均有相當高的意願○雙方都有照顧意願相較之下，受監理人父與其家人較了解且重視受監理人之療育需求.綜上所述，受監理人維持目前生活居住是比較合乎他的最佳利益。受監理人目前照顧良好、療育穩定、受監理人父之親友資源、住家環境（南投水里）與經濟條件相對優於受監理人母。,"親子感情,父母生活,支持系統,父母經濟,意願能力,主要照顧",但個人之照顧能力均不足，,親子感情
80,"201603/臺灣高等法院臺南分院民事/TNHV,104,家上,59,20160322,1.json",05_22_12ed20,b,會至被上訴人家探視未成年子女○○○，上訴人偶爾陪伴未成年子女○○○及協助照顧，，上訴人仍持續探視未成年子女○○○以給予關懷，顯見上訴人希望繼續維持與未成年子女○○○情感連結兩造皆有良好及穩定的支持系統,"主要照顧,親子感情,支持系統",有較佳的經濟條件及居家環境，然親職能力普通,"父母生活,父母經濟",現為未成年子女○○○之主要照顧者，未成年子女○○○現尚無表意能力，然外觀發育正常，會說話，於訪視時一直依偎在被上訴人懷裡，或走出去踏單車。因未成年子女○○○尚有喝母乳，故未成年子女○○○生活及情感上必然較依附被上訴人從事保險業，工作時間較彈性兩造皆有良好及穩定的支持系統,"親子感情,父母生活,支持系統,意願能力,父母職業,主要照顧",,
81,"201710/臺灣士林地方法院民事/SLDV,105,婚,292,20171017,1.json",13_15_3658ce,a,具正向監護動機與高度意願，並具備能提供未成年子女良好照顧之能力具有行使親權之高度意願及能力，且於經濟收入、生活條件亦得提供未成年子女良好照護環境，先前共同居住生活時，均有照顧未成年子女經驗。目前與未成年子女同住，訪視時觀察未成年子女與原告依附關係良好，評估原告具相當親權能力。於工作之餘能親自照顧未成年子女，評估原告親職時間充足；自_SpecificMonth_分居後，未成年子女亦由原告照顧至今，訪視時社工員觀察未成年子女受照顧情形良好，原告與未成年子女互動自然，有良好親子依附關係，本院因認宜由其繼續負責照顧責任,"親子感情,父母生活,父母經濟,意願能力,主要照顧",,,具有行使親權之高度意願及能力，且於經濟收入、生活條件亦得提供未成年子女良好照護環境，先前共同居住生活時，均有照顧未成年子女經驗。,"親子感情,意願能力,父母經濟",惟兩造同住時，被告即反請求原告多有因工作出國，而由原告單獨照顧未成年子女情形,"親子感情,意願能力,父母生活,父母職業"
82,"201706/臺灣彰化地方法院民事/CHDV,105,家親聲,281,20170626,1.json",13_32_23c9bc,b,在經濟能力、滿足案主基本物質需求、居住環境及協助教養等功能均為正向。,"親子感情,意願能力,父母經濟",對照顧案主經驗尚缺，建議案父接受親職教育，以學習如何教養小孩，有助於幫助案主的成長。,親子感情,在家人的協助下，單獨照顧受監護兒少至今，對受監護兒少的生理發展、心理需求等均相當清楚，觀察受監護兒少與相對人間的情感相當緊密，兒少亦與相對人已建立安全之依附情感。兒少在相對人的照顧下，發展正常、正向，且相對人為全職照顧者，能關注及照顧兒少的生活及安全，相對人亦無照顧疏忽或虐待兒少等情事，且兒少目前年僅_AgesYear_，對主要照顧者（相對人）有強烈依附需求，以幼兒從母、最小變動原則，由相對人擔任親權人最符合兒少權益。,"子女年齡,親子感情,支持系統,意願能力,主要照顧",雖無穩定的工作及收入，,父母經濟
83,"201607/臺灣士林地方法院民事/SLDV,105,婚,34,20160729,1.json",08_15_1d226b,a,兩造皆可提供穩定生活照顧及教育支持，評估兩造皆具有相當之親職能力。為丙○○自幼迄今之主要照顧者，且單獨照顧丙○○近一年，對於子女之瞭解與需求自較被告熟悉，與子女間情感依附關係緊密，母子互動關係良好，丙○○應已習慣原告之撫育方式丙○○於社工訪視及本院審理中均表明與聲請人同住之意願，其意願應予尊重。兩造親職時間能配合未成年子女之生活作息。，有充足的親屬照顧資源，兩造皆可以提供未成年子女良好的教育及生活環境。具有監護意願，監護動機為正向目的,"親子感情,父母生活,支持系統,子女意願,意願能力,主要照顧",,,兩造皆可提供穩定生活照顧及教育支持，評估兩造皆具有相當之親職能力。兩造親職時間能配合未成年子女之生活作息。，有充足的親屬照顧資源，兩造皆可以提供未成年子女良好的教育及生活環境。具有監護意願，監護動機為正向目的,"意願能力,支持系統",已近一年未與丙○○同住，彼此間生活少有交集，父子關係不免疏離,親子感情
84,"201505/臺灣士林地方法院民事/SLDV,103,婚,293,20150518,1.json",05_05_4beffe,c,原告於教養能力、經濟能力及非正式支持系統等方面皆穩定案主2（乙○○）則表示，考量兩造當中，其與原告關係較為密切，因此希望由原告監護，與原告共同生活。為兩名被監護人出生後之主要照顧者，目前原告雖未與兩名被監護人同住，然原告仍會提供兩名被監護人生活及經濟上協助，亦常電話關心兩名被監護人，並利用休假時間帶兩名被監護人外出用餐，原告具基本的親職能力，且具高度監護意願，監護動機亦為正向目的，評估原告具監護能力,"親子感情,支持系統,父母經濟,子女意願,意願能力,主要照顧",,,有意願單獨監護案主們，且過去無明顯不利於案主們受照顧相關情事。,"親子感情,意願能力",,
85,"201504/臺灣高等法院民事/TPHV,103,家上,218,20150415,1.json",22_13_a6a2d2,b,具基本教養能力，上訴人目前於貿易公司擔任業務員，每月薪資為_AmountOfMoney_，評估其經濟能力尚足以支付本身及被監護人生活所需，非正式及正式支持系統亦屬良好，並具高度監護意願，監護動機以提供被監護人穩定及安全的生活為考量,"意願能力,支持系統,父母經濟",較為缺乏照護張倞婕之經驗，且其單身在台，照顧支持系統遠不如被上訴人，故被上訴人在照顧經驗及親子依附關係顯然較上訴人為佳。,"親子感情,支持系統",被監護人自出生迄今由被上訴人擔任主要照顧者，被上訴人對於被監護人身心狀況瞭解，訪視時觀察被上訴人與被監護人互動自然且親密，被監護人無受不當照顧情形，評估被上訴人能善盡養育及照顧被監護人之責，並提供被監護人穩定生活照顧，具良好親職能力被監護人與被上訴人及其家人互動自然且親密，無疏忽照顧情形。具高度監護意願，訪視觀察被上訴人與被監護人已建立穩定之依附關係，故基於主要照顧者原則及幼年從母原則，評估由被上訴人單獨監護能提供被監護人較穩定且安全之照顧未成年子女張倞婕自出生後，大多由被上訴人負起主要照顧責任，且自兩造分居時起迄今，皆與被上訴人同住生活，其日常生活起居照顧均由被上訴人或其家人照顧，彼此互動親密自然，情感連結甚為緊密，應已建立持續、穩定、緊密之依附關係。況張倞婕係於_SpecificDate_生，現仍處於嬰幼階段，亟需母親的關愛照顧，而被上訴人長期與其共同生活，對其人格特質、身心發展狀況及生活需求甚為瞭解職業為幼教老師，表示願意鼓勵並培養被監護人盡量升學，規劃未來供被監護人出國就學，評估被上訴人具基本教養能力，復有穩定工作及收入來源，能提供本身與被監護人基本生活所需，且非正式社會支持系統穩定。張倞婕目前接受被上訴人之照顧狀況並無任何不適應之處，堪認張倞婕應已習慣目前之生活作息及成長環境，倘若貿然予以變動，未必有利於張倞婕之身心發展，且上訴人亦自陳因久未與張倞婕共同生活，張倞婕對其難免有所疏離,"子女年齡,親子感情,支持系統,父母經濟,父母健康,意願能力,人格發展,父母職業,主要照顧",,
86,"201612/臺灣彰化地方法院民事/CHDV,105,婚,226,20161207,1.json",40_08_2f4e84,a,案主自幼皆為案父（即本案被告，下同）母共同照顧_SpecificMonth_案母帶著案主離開案父身邊在外租屋同住迄今。案母在維力公司上班，有正當工作與穩定收入，現居住處為承租公寓，案母在經濟能力、滿足案主基本物質需求、提供妥適成長環境、協助教養與親職教養等功能，均為正向評估。案主年滿_AgesYear_，有自主及充分理解能力，訪談時能明確表達要與案母同住，並由案母監護照顧社工訪視及到庭時均明確表達願與原告同住並由原告行使監護權之意願及想法（參見本院_SpecificDate_言詞辯論筆錄第5頁），其意願自應予尊重,"親子感情,父母生活,父母經濟,子女意願,意願能力",,,案主自幼皆為案父（即本案被告，下同）母共同照顧,親子感情,,
87,"201507/臺灣苗栗地方法院民事/MLDV,103,婚,104,20150729,4.json",50_13_b5833f,a,兩造於教養能力、支持系統、經濟狀況皆屬穩定，並具監護能力與照顧意願丙○○目前_AgesYear_又4個月，尚在嬰幼兒階段，需要強烈的母女依附關係，所以程序監理人比較認同幼兒隨母的作法。本院審酌原告有高度行使親權之意願，且持續謀職，亦有薪資，應有能力提供未成年子女基本生活需要。又未成年子女年僅_AgesYear_4月，亟需滿足受照顧及與母親建立親密依附關係之需求，本院審酌上情，基於幼兒從母原則，認為對於未成年子女丙○○權利義務之行使或負擔由原告單獨任之，最能符合未成年子女之最佳利益,"子女年齡,意願能力,支持系統,父母經濟",,,兩造於教養能力、支持系統、經濟狀況皆屬穩定，並具監護能力與照顧意願經濟能力固優於原告,"意願能力,支持系統,父母經濟",有施暴行為（有打頭），算是暴力高危險群並經裁定須接受認知教育及戒酒教育，可見被告個性較不成熟，不容易站在他人立場去思考且對原告數度施暴，可見其情緒自我控制不佳。惟被告長期在越南工作，過去與未成年子女之互動非多，對於未成年子女親自照顧之經驗極為有限，難以即時提供未成年子女照顧並滿足未成年子女之情感需求惟祖父母隔代教養難以取代未成年子女對母愛之渴求，祖父母與母親之衝突、對立及對於母親之多所指責，亦難謂有利於未成年子女心理健全發展,"親子感情,父母生活,支持系統,父母品行,意願能力,父母職業"
89,"201509/臺灣高雄少年及家事法院民事/KSYV,103,婚,317,20150901,4.json",51_18_e484ab,b,有爭取未成年子女監護權之意願，亦有監護未成年子女的能力，,意願能力,未曾與未成年子女同住過，目前對未成年子女受照顧狀況亦相當不了解，原告與未成年子女間親子關係亦相當薄弱,"親子感情,意願能力,父母生活","從被監護人出生至今就親自照顧，不曾懈怠，與被監護人情感親密，但具有謀生能力及親友支持系統，被監護人表達意願將繼續和被告共同生活的想法,因本案被監護人甲○○已有充分表達意願之能力，故就被監護人權利義務行使或負擔由被告單獨任之，並審酌未成年人之性別及其年紀尚幼，且從出生迄今皆由被告照顧，並考量未成年人之意願及原告迄今仍無照顧經驗等情，認為對於未成年子女甲○○權利義務之行使負擔，應由被告任之，始符合未成年子女甲○○之最佳利益","子女年齡,親子感情,支持系統,子女意願,意願能力,主要照顧",目前生病沒有收入來源,"父母健康,父母生活,父母經濟"
90,"201610/臺灣臺中地方法院民事/TCDV,105,家親聲,5,20161019,1.json",26_20_a96471,b,目前均有爭取親權之意願，且行使親權之能力相當有充足之家庭支持系統可協助照顧未成年子女，兩造之工作時間亦為彈性,"意願能力,支持系統",雖主張相對人屢次拒絕其與子女會面交往云云，然未舉證以實其說，況其自陳之前時常前往探視子女，現隔週與子女會面交往，執此，自難為不利於相對人之認定。,友善父母,目前均有爭取親權之意願，且行使親權之能力相當有充足之家庭支持系統可協助照顧未成年子女，兩造之工作時間亦為彈性目前以照顧未成年子女為主，若有空閒時間才至工廠工作，又未成年子女自幼即居住在相對人娘家，對目前居住環境適應在雙親家庭中成長之孩童，母親之角色有其獨特之女性人格特質，最能瞭解小孩生活上之需要，母親亦往往較能照顧小孩之生活起居母親亦往往較父親更能促進親子間之互動溝通，由母親即相對人照護未成年子女，應符合未成年子女之最佳利益未成年子女林建佑顯已與相對人有甚深依附關係，且由相對人負擔實際照顧責任迄今，相對人實已擔任未成年子女林建佑主要養育者角色，而相對人亦無顯不適擔任親權人之情形,"親子感情,父母生活,支持系統,意願能力,父母職業",,
93,"201610/臺灣高雄少年及家事法院民事/KSYV,105,家親聲,584,20161028,1.json",30_00_34ace3,a,均具監護意願，兩造均無需負擔其他親屬之經濟支出，均夠支付未成年子女日常生活所需，居家空間均無不適合未成年子女之情形，兩造父母均願提供實質協助與支持，家庭支持系統均良好，未成年人廷峰、廷睿已滿_AgesYear_、_AgesYear_，雖無法完全認知被監護之意義，但已能確切表達自身想法，兩人均明確表示希望由原告單獨行使負擔其權利義務並與原告同住生活。未成年子女自幼由聲請人擔任主要照顧者，二名未成年子女年紀尚幼，目前未成年子女與聲請人同住生活適應良好，復參以二名未成年子女均曾明確表達希望由聲請人單獨任親權人，兼衡二名未成年子女與原告依附關係良好、聲請人之親權能力經評估明顯優於相對人，,"子女年齡,父母生活,親子感情,父母經濟,子女意願,意願能力,主要照顧",,,均具監護意願，兩造均無需負擔其他親屬之經濟支出，均夠支付未成年子女日常生活所需，居家空間均無不適合未成年子女之情形，兩造父母均願提供實質協助與支持，家庭支持系統均良好，較少執行親職工作，且曾於未成年子女面前對聲請人施以暴力，有對於未成年子女造成心理不良影響之虞，顯示相對人對於親職身分及責任尚未有足夠意識，,"意願能力,支持系統,父母經濟",,"親子感情,意願能力,父母品行"
94,"201502/臺灣桃園地方法院民事/TYDV,103,婚,544,20150209,1.json",36_25_aa6390,a,評估聲請人（即原告）有高度監護意願，希冀能單獨監護被監護人，監護動機為正向目的，希冀維持被監護人生活及身心穩定發展兩造對於被監護人身心發展狀況及個性皆能清楚回應。訪談時觀察聲請人與被監護人互動自然、親密，評估聲請人親職能力良好。兩造皆能具體陳述對於被監護人未來之規劃，且表達願意栽培及照顧被監護人學習與成長，評估兩造皆具基本教養能力。被監護人與聲請人互動自然，外觀正常、衣著整齊、發育正常，無受不當照顧情形。被監護人與聲請人及聲請人家庭成員共同居住，依據主要照顧者原則與幼年從母原則，評估由聲請人單獨監護可提供被監護人適切之生活照顧等語。再者，林子彤尚屬年幼，且平時主要由原告及保母照顧，故本院兼衡幼年從母、主要照顧者原則，認由原告單獨監護林子彤，可保有林子彤目前熟悉之環境及照顧方式，應符合林子彤之最佳利益,"子女年齡,親子感情,意願能力,人格發展,主要照顧",,,相對人（即被告）亦具有監護意願，監護動機為希冀被監護人仍可享有兩造之關愛及照顧。兩造皆能具體陳述對於被監護人未來之規劃，且表達願意栽培及照顧被監護人學習與成長，評估兩造皆具基本教養能力。,"親子感情,意願能力",相對人目前未與被監護人同住，無法觀察其互動狀況。被告於婚後僅半年時間即出現違背婚姻誠信之行為，足見被告守護婚姻、家庭之觀念薄弱，且斯時林子彤業已出生，則由被告不顧婚姻、家庭之經營，執意與陳婉茹通姦之行為觀之，被告實已罔顧林子彤未來家庭生活之幸福圓滿,"親子感情,父母生活,父母品行"
95,"201607/臺灣高雄少年及家事法院民事/KSYV,103,家親聲,616,20160729,2.json",49_38_e20a64,a,綜上所述，兩造在經濟狀況、居住環境、支持系統上均有能力照顧兩名子女，亦皆有高度監護意願，本院審酌上開事證及相關調查、訪視報告、程序監理人意見暨家事調查官報告，考量未成年子女出生後持續主要由甲○○為照顧，長期已建立穩定之依附關係及生活模式兼衡未成年子女蔡OO年紀尚幼，對主要照顧者之依賴甚深，不宜突然改變主要照顧者，造成不安全感，且未成年子女過往之生活型態確與甲○○之互動較親密而頻繁另未成年子女蔡OO已滿_AgesYear_，具相當之自理生活能力，已可理解親權之意義並表達意願，其亦明確表示希望由甲○○擔任行使親權之人，暨甲○○目前之支持系統、監護動機及意願均佳二名未成年子女對於新環境均適應良好等一切情狀，因認對於兩造所生未成年子女蔡OO、蔡OO權利義務之行使或負擔由聲請人甲○○任之，較能符合上開未成年子女之最佳利益,"子女年齡,親子感情,父母生活,支持系統,父母經濟,子女意願,意願能力,主要照顧",甲○○友善父母觀念確仍待加強,友善父母,綜上所述，兩造在經濟狀況、居住環境、支持系統上均有能力照顧兩名子女，亦皆有高度監護意願，,"父母生活,意願能力,支持系統,父母經濟",與乙○○則較疏離,親子感情
96,"201604/臺灣新北地方法院民事/PCDV,104,婚,631,20160421,2.json",51_10_45bd47,b,具備監護案主之意願，有展現扶養案主之積極態度及行動力。評估聲請人也是能夠獨力承攬起養育案主之經濟能力無礙。評估聲請人應可給予案主安定生活的成長無虞，兩造均有正當工作及穩定收入，亦有監護子女意願，且在穩定之照顧支持系統扶助下，皆能提供子女基本之生活無虞。,"意願能力,支持系統,父母經濟",觀聲請人僅於陳俊維甫出生時與其有短暫相處數日，欠缺實際照顧經驗，父子關係疏離，,親子感情,綜上所述，相對人過往至迄今皆為未成年子女實際照顧者，且於教養能力、照護環境、非正式支持系統等方面皆穩定，且具高度擔任親權意願；爭取親權動機亦為正向目的，且未成子女與相對人互動狀況良好。兩造均有正當工作及穩定收入，亦有監護子女意願，且在穩定之照顧支持系統扶助下，皆能提供子女基本之生活無虞。又未成年子女甫滿_AgesYear_，尚屬年幼階段，參酌一般在雙親家庭中成長之兒童，母親之角色有其獨特之女性人格特質，最能瞭解小孩在生活上需要，母親亦往往較能照顧小孩的生活起居，此尤以年幼子女為甚再者，於親子關係方面，母親亦往往較父親更能促進親子互動溝通，而於兩造與子女互動觀察上，相對人之人特質及教養方式亦符合上開描述審酌兩造之親職能力、任親權人意願、親子間之感情親疏及子女照顧現況，暨參酌幼年從母原則、主要照顧者原則、繼續性維持原則，認兩造所生未成年子女陳俊維權利義務之行使或負擔應由相對人任之，較符合子女之最佳利益。,"子女年齡,親子感情,父母生活,支持系統,父母經濟,子女意願,意願能力,主要照顧",,
97,"201712/臺灣臺北地方法院民事/TPDV,105,家親聲抗,22,20171225,1.json",08_28_637000,a,甲○○、丙○○年齡均幼，自小由抗告人及抗告人家人照顧，依附情感深厚，現仍由抗告人及抗告人家人照顧，並無不適等一切情狀有親權能力，均有意願擔任親權人，並無不適之情況,"子女年齡,意願能力,支持系統",,,有親權能力，均有意願擔任親權人，並無不適之情況,"親子感情,意願能力",,
98,"201701/臺灣士林地方法院民事/SLDV,105,婚,233,20170103,2.json",52_13_21d0d3,a,其為家中經濟支柱及現在未成年子女的主要照顧者，故希冀單獨行使未成年子女親權。評估原告具有監護意願，監護動機為正向目的，使未成年子女獲得良好生活及穩定的照顧兩造在親職能力、教育規劃能力、經濟收入，皆具有適當之能力，有高度監護意願，於經濟能力、親職能力、支援系統、教育規劃、親子互動方面均較被告為優長期負起照護乙○之責，更耐心教導乙○關於課業、上下學交通等各項事宜，更與未成年子女乙○相處情形甚佳，親子關係良好，情感依附關係甚為緊密，應能單獨行使未成年子女乙○之親權。故本院綜核上情，認兩造所生未成年子女乙○權利義務之行使或負擔應由原告單獨任之，始符合未成年子女之最佳利益，,"親子感情,支持系統,父母經濟,意願能力,主要照顧",,,為未成年子女出生迄今皆為主要照顧者，親子互動親密。被告陳述，為維持庭之完整性，希冀與原告共同照顧未成年子女兩造在親職能力、教育規劃能力、經濟收入，皆具有適當之能力，,"主要照顧,親子感情,意願能力,父母經濟",認被告監護意願非高，亦無教養計畫，復無支持系統，已難認有單獨監護未成年子女乙○之足夠能力；灌輸未成年子女負面之交友觀念，影響其開拓正常人際關係，且被告更未用心輔導或關心乙○之在學狀況，作息模式亦已影響乙○之生活，,"親子感情,意願能力,支持系統,人格發展"
